sub_dir,model_name,N,file_name,is_satisfied,model_length_equals_N,sat_flag_in_file
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst196.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst196_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst206.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst206_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst22.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst229.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst229_RC2_fixed.cnf,False,True,
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst22_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst244.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst244_RC2_fixed.cnf,,False,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst248.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst248_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst251.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst251_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst276.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst276_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst278.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst278_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst28.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst28_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst301.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst301_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst320.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst320_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst330.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst330_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst345.txt,,False,
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst345_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst378.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst378_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst385.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst385_RC2_fixed.cnf,,False,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst399.txt,False,True,
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst399_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst401.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst401_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst414.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst414_RC2_fixed.cnf,,False,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst434.txt,,False,
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst434_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst444.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst444_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst461.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst461_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst486.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst486_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst511.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst511_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst55.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst553.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst553_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst55_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst566.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst566_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst580.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst580_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst605.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst605_RC2_fixed.cnf,False,True,
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst631.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst631_RC2_fixed.cnf,False,True,
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst66.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst664.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst664_RC2_fixed.cnf,,False,UNSATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst66_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst673.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst673_RC2_fixed.cnf,False,True,
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst692.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst692_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst698.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst698_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst724.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst724_RC2_fixed.cnf,,False,UNSATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst73.txt,,False,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst73_RC2_fixed.cnf,,False,
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst755.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst755_RC2_fixed.cnf,,False,UNSATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst756.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst756_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst77.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst778.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst778_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst77_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst796.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst796_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst82.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst82_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst853.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst853_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst886.txt,False,True,
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst886_RC2_fixed.cnf,,False,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst891.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst891_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst925.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_8_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,8,cnf_k3_N8_L28_alpha3.5_inst925_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1040.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1040_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1050.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1050_RC2_fixed.cnf,,False,UNSATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1057.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1057_RC2_fixed.cnf,,False,UNSATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst106.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst106_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1086.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1086_RC2_fixed.cnf,False,True,
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1132.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1132_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1172.txt,False,True,
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1172_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1201.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1201_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1251.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1251_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1254.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1254_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1290.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1290_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1298.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1298_RC2_fixed.cnf,False,True,
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1307.txt,False,True,
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1307_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1333.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1333_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1349.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1349_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst137.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst137_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1419.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1419_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1429.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1429_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1433.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1433_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1435.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1435_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1491.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1491_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1535.txt,False,True,
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1535_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1541.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1541_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1551.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1551_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1573.txt,,False,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1573_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1613.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_10_openai_prediction_o1_openai_prediction_gpt-4o,gpt-4o,10,cnf_k3_N10_L35_alpha3.5_inst1613_RC2_fixed.cnf,False,True,SATISFIABLE
